[INFO ] 2015-12-03 14:50:58,031 GossipSenderThread.class pool-1-thread-2 packet info: id 130.126.28.9:1449175758506 || time stamp: 1449175858031 || heartbeat: 201 || status: true
[INFO ] 2015-12-03 14:50:58,531 GossipSenderThread.class pool-1-thread-3 packet info: id 130.126.28.9:1449175758506 || time stamp: 1449175858531 || heartbeat: 202 || status: true
[INFO ] 2015-12-03 14:50:58,534 IntroducerRejoinThread.class pool-1-thread-2 Ping Introducer begins.
[INFO ] 2015-12-03 14:50:58,534 IntroducerRejoinThread.class pool-1-thread-2 Exiting from the method pingIntroducer.
[INFO ] 2015-12-03 14:50:59,031 GossipSenderThread.class pool-1-thread-3 packet info: id 130.126.28.9:1449175758506 || time stamp: 1449175859031 || heartbeat: 203 || status: true
[INFO ] 2015-12-03 14:50:59,531 GossipSenderThread.class pool-1-thread-2 packet info: id 130.126.28.9:1449175758506 || time stamp: 1449175859531 || heartbeat: 204 || status: true
[INFO ] 2015-12-03 14:51:00,032 GossipSenderThread.class pool-1-thread-3 packet info: id 130.126.28.9:1449175758506 || time stamp: 1449175860032 || heartbeat: 205 || status: true
[INFO ] 2015-12-03 14:51:00,531 GossipSenderThread.class pool-1-thread-2 packet info: id 130.126.28.9:1449175758506 || time stamp: 1449175860531 || heartbeat: 206 || status: true
[INFO ] 2015-12-03 14:51:01,031 GossipSenderThread.class pool-1-thread-3 packet info: id 130.126.28.9:1449175758506 || time stamp: 1449175861031 || heartbeat: 207 || status: true
[INFO ] 2015-12-03 14:51:01,531 GossipSenderThread.class pool-1-thread-2 packet info: id 130.126.28.9:1449175758506 || time stamp: 1449175861531 || heartbeat: 208 || status: true
[INFO ] 2015-12-03 14:51:02,031 GossipSenderThread.class pool-1-thread-3 packet info: id 130.126.28.9:1449175758506 || time stamp: 1449175862031 || heartbeat: 209 || status: true
[INFO ] 2015-12-03 14:51:02,531 GossipSenderThread.class pool-1-thread-2 packet info: id 130.126.28.9:1449175758506 || time stamp: 1449175862531 || heartbeat: 210 || status: true
[INFO ] 2015-12-03 14:51:03,031 GossipSenderThread.class pool-1-thread-3 packet info: id 130.126.28.9:1449175758506 || time stamp: 1449175863031 || heartbeat: 211 || status: true
[INFO ] 2015-12-03 14:51:03,531 GossipSenderThread.class pool-1-thread-2 packet info: id 130.126.28.9:1449175758506 || time stamp: 1449175863531 || heartbeat: 212 || status: true
[INFO ] 2015-12-03 14:51:03,534 IntroducerRejoinThread.class pool-1-thread-3 Ping Introducer begins.
[INFO ] 2015-12-03 14:51:03,534 IntroducerRejoinThread.class pool-1-thread-3 Exiting from the method pingIntroducer.
[INFO ] 2015-12-03 14:51:04,031 GossipSenderThread.class pool-1-thread-2 packet info: id 130.126.28.9:1449175758506 || time stamp: 1449175864031 || heartbeat: 213 || status: true
[INFO ] 2015-12-03 14:51:04,531 GossipSenderThread.class pool-1-thread-3 packet info: id 130.126.28.9:1449175758506 || time stamp: 1449175864531 || heartbeat: 214 || status: true
[INFO ] 2015-12-03 14:51:05,031 GossipSenderThread.class pool-1-thread-2 packet info: id 130.126.28.9:1449175758506 || time stamp: 1449175865031 || heartbeat: 215 || status: true
[INFO ] 2015-12-03 14:51:05,531 GossipSenderThread.class pool-1-thread-3 packet info: id 130.126.28.9:1449175758506 || time stamp: 1449175865531 || heartbeat: 216 || status: true
[INFO ] 2015-12-03 14:51:06,031 GossipSenderThread.class pool-1-thread-2 packet info: id 130.126.28.9:1449175758506 || time stamp: 1449175866031 || heartbeat: 217 || status: true
[INFO ] 2015-12-03 14:51:06,531 GossipSenderThread.class pool-1-thread-3 packet info: id 130.126.28.9:1449175758506 || time stamp: 1449175866531 || heartbeat: 218 || status: true
[INFO ] 2015-12-03 14:51:07,031 GossipSenderThread.class pool-1-thread-2 packet info: id 130.126.28.9:1449175758506 || time stamp: 1449175867031 || heartbeat: 219 || status: true
[INFO ] 2015-12-03 14:51:07,531 GossipSenderThread.class pool-1-thread-3 packet info: id 130.126.28.9:1449175758506 || time stamp: 1449175867531 || heartbeat: 220 || status: true
[INFO ] 2015-12-03 14:51:08,031 GossipSenderThread.class pool-1-thread-2 packet info: id 130.126.28.9:1449175758506 || time stamp: 1449175868031 || heartbeat: 221 || status: true
[INFO ] 2015-12-03 14:51:08,531 GossipSenderThread.class pool-1-thread-3 packet info: id 130.126.28.9:1449175758506 || time stamp: 1449175868531 || heartbeat: 222 || status: true
[INFO ] 2015-12-03 14:51:08,534 IntroducerRejoinThread.class pool-1-thread-2 Ping Introducer begins.
[INFO ] 2015-12-03 14:51:08,534 IntroducerRejoinThread.class pool-1-thread-2 Exiting from the method pingIntroducer.
[INFO ] 2015-12-03 14:51:09,031 GossipSenderThread.class pool-1-thread-3 packet info: id 130.126.28.9:1449175758506 || time stamp: 1449175869031 || heartbeat: 223 || status: true
[INFO ] 2015-12-03 14:51:09,531 GossipSenderThread.class pool-1-thread-2 packet info: id 130.126.28.9:1449175758506 || time stamp: 1449175869531 || heartbeat: 224 || status: true
[INFO ] 2015-12-03 14:51:10,031 GossipSenderThread.class pool-1-thread-3 packet info: id 130.126.28.9:1449175758506 || time stamp: 1449175870031 || heartbeat: 225 || status: true
[INFO ] 2015-12-03 14:51:10,531 GossipSenderThread.class pool-1-thread-2 packet info: id 130.126.28.9:1449175758506 || time stamp: 1449175870531 || heartbeat: 226 || status: true
[INFO ] 2015-12-03 14:51:11,031 GossipSenderThread.class pool-1-thread-3 packet info: id 130.126.28.9:1449175758506 || time stamp: 1449175871031 || heartbeat: 227 || status: true
[INFO ] 2015-12-03 14:51:11,531 GossipSenderThread.class pool-1-thread-2 packet info: id 130.126.28.9:1449175758506 || time stamp: 1449175871531 || heartbeat: 228 || status: true
[INFO ] 2015-12-03 14:51:12,036 GossipSenderThread.class pool-1-thread-3 packet info: id 130.126.28.9:1449175758506 || time stamp: 1449175872036 || heartbeat: 229 || status: true
[INFO ] 2015-12-03 14:51:12,531 GossipSenderThread.class pool-1-thread-2 packet info: id 130.126.28.9:1449175758506 || time stamp: 1449175872531 || heartbeat: 230 || status: true
[INFO ] 2015-12-03 14:51:13,031 GossipSenderThread.class pool-1-thread-3 packet info: id 130.126.28.9:1449175758506 || time stamp: 1449175873031 || heartbeat: 231 || status: true
[INFO ] 2015-12-03 14:51:13,531 GossipSenderThread.class pool-1-thread-2 packet info: id 130.126.28.9:1449175758506 || time stamp: 1449175873531 || heartbeat: 232 || status: true
[INFO ] 2015-12-03 14:51:13,534 IntroducerRejoinThread.class pool-1-thread-3 Ping Introducer begins.
[INFO ] 2015-12-03 14:51:13,534 IntroducerRejoinThread.class pool-1-thread-3 Exiting from the method pingIntroducer.
[INFO ] 2015-12-03 14:51:14,031 GossipSenderThread.class pool-1-thread-2 packet info: id 130.126.28.9:1449175758506 || time stamp: 1449175874031 || heartbeat: 233 || status: true
[INFO ] 2015-12-03 14:51:14,531 GossipSenderThread.class pool-1-thread-3 packet info: id 130.126.28.9:1449175758506 || time stamp: 1449175874531 || heartbeat: 234 || status: true
[INFO ] 2015-12-03 14:51:15,031 GossipSenderThread.class pool-1-thread-2 packet info: id 130.126.28.9:1449175758506 || time stamp: 1449175875031 || heartbeat: 235 || status: true
[INFO ] 2015-12-03 14:51:15,531 GossipSenderThread.class pool-1-thread-3 packet info: id 130.126.28.9:1449175758506 || time stamp: 1449175875531 || heartbeat: 236 || status: true
[INFO ] 2015-12-03 14:51:16,031 GossipSenderThread.class pool-1-thread-2 packet info: id 130.126.28.9:1449175758506 || time stamp: 1449175876031 || heartbeat: 237 || status: true
[INFO ] 2015-12-03 14:51:16,531 GossipSenderThread.class pool-1-thread-3 packet info: id 130.126.28.9:1449175758506 || time stamp: 1449175876531 || heartbeat: 238 || status: true
[INFO ] 2015-12-03 14:51:17,031 GossipSenderThread.class pool-1-thread-2 packet info: id 130.126.28.9:1449175758506 || time stamp: 1449175877031 || heartbeat: 239 || status: true
[INFO ] 2015-12-03 14:51:17,531 GossipSenderThread.class pool-1-thread-3 packet info: id 130.126.28.9:1449175758506 || time stamp: 1449175877531 || heartbeat: 240 || status: true
[INFO ] 2015-12-03 14:51:18,031 GossipSenderThread.class pool-1-thread-2 packet info: id 130.126.28.9:1449175758506 || time stamp: 1449175878031 || heartbeat: 241 || status: true
[INFO ] 2015-12-03 14:51:18,531 GossipSenderThread.class pool-1-thread-3 packet info: id 130.126.28.9:1449175758506 || time stamp: 1449175878531 || heartbeat: 242 || status: true
[INFO ] 2015-12-03 14:51:18,534 IntroducerRejoinThread.class pool-1-thread-2 Ping Introducer begins.
[INFO ] 2015-12-03 14:51:18,534 IntroducerRejoinThread.class pool-1-thread-2 Exiting from the method pingIntroducer.
[INFO ] 2015-12-03 14:51:19,031 GossipSenderThread.class pool-1-thread-3 packet info: id 130.126.28.9:1449175758506 || time stamp: 1449175879031 || heartbeat: 243 || status: true
[INFO ] 2015-12-03 14:51:19,531 GossipSenderThread.class pool-1-thread-2 packet info: id 130.126.28.9:1449175758506 || time stamp: 1449175879531 || heartbeat: 244 || status: true
[INFO ] 2015-12-03 14:51:20,031 GossipSenderThread.class pool-1-thread-3 packet info: id 130.126.28.9:1449175758506 || time stamp: 1449175880031 || heartbeat: 245 || status: true
[INFO ] 2015-12-03 14:51:20,531 GossipSenderThread.class pool-1-thread-2 packet info: id 130.126.28.9:1449175758506 || time stamp: 1449175880531 || heartbeat: 246 || status: true
[INFO ] 2015-12-03 14:51:21,031 GossipSenderThread.class pool-1-thread-3 packet info: id 130.126.28.9:1449175758506 || time stamp: 1449175881031 || heartbeat: 247 || status: true
[INFO ] 2015-12-03 14:51:21,531 GossipSenderThread.class pool-1-thread-2 packet info: id 130.126.28.9:1449175758506 || time stamp: 1449175881531 || heartbeat: 248 || status: true
[INFO ] 2015-12-03 14:51:22,031 GossipSenderThread.class pool-1-thread-3 packet info: id 130.126.28.9:1449175758506 || time stamp: 1449175882031 || heartbeat: 249 || status: true
[INFO ] 2015-12-03 14:51:22,531 GossipSenderThread.class pool-1-thread-2 packet info: id 130.126.28.9:1449175758506 || time stamp: 1449175882531 || heartbeat: 250 || status: true
[INFO ] 2015-12-03 14:51:23,031 GossipSenderThread.class pool-1-thread-3 packet info: id 130.126.28.9:1449175758506 || time stamp: 1449175883031 || heartbeat: 251 || status: true
[INFO ] 2015-12-03 14:51:23,482 Node.class main Good Bye!
[INFO ] 2015-12-03 15:06:28,495 Node.class main Logging is succesfully initialized! Refer log file CS425_MP4_node.log
[INFO ] 2015-12-03 15:06:29,924 Node.class main Machine IP: 130.126.28.9 and Machine ID: 130.126.28.9:1449176789923
[INFO ] 2015-12-03 15:06:29,924 Node.class main Adding it's entry in the Gossip list!
[INFO ] 2015-12-03 15:06:29,925 Node.class main Checking for the introducer.
[INFO ] 2015-12-03 15:06:29,944 Node.class main Exiting from the method checkIntroducer.
[INFO ] 2015-12-03 15:06:29,950 GossipSenderThread.class pool-1-thread-1 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176789950 || heartbeat: 2 || status: true
[INFO ] 2015-12-03 15:06:29,951 IntroducerRejoinThread.class pool-1-thread-2 Ping Introducer begins.
[INFO ] 2015-12-03 15:06:29,951 IntroducerRejoinThread.class pool-1-thread-2 Exiting from the method pingIntroducer.
[INFO ] 2015-12-03 15:06:30,449 GossipSenderThread.class pool-1-thread-1 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176790449 || heartbeat: 3 || status: true
[INFO ] 2015-12-03 15:06:30,949 GossipSenderThread.class pool-1-thread-2 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176790949 || heartbeat: 4 || status: true
[INFO ] 2015-12-03 15:06:31,372 Node.class main User want to list the current members
[INFO ] 2015-12-03 15:06:31,372 Node.class main *********MachineId********	||	**Last Seen**	||	Hearbeat	||	Is Active?
[INFO ] 2015-12-03 15:06:31,372 Node.class main 130.126.28.9:1449176789923	||	1449176790949	||	4		||	true	||		||	false
[INFO ] 2015-12-03 15:06:31,455 GossipSenderThread.class pool-1-thread-3 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176791455 || heartbeat: 5 || status: true
[INFO ] 2015-12-03 15:06:31,949 GossipSenderThread.class pool-1-thread-1 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176791949 || heartbeat: 6 || status: true
[INFO ] 2015-12-03 15:06:32,449 GossipSenderThread.class pool-1-thread-2 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176792449 || heartbeat: 7 || status: true
[INFO ] 2015-12-03 15:06:32,949 GossipSenderThread.class pool-1-thread-1 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176792949 || heartbeat: 8 || status: true
[INFO ] 2015-12-03 15:06:33,449 GossipSenderThread.class pool-1-thread-3 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176793449 || heartbeat: 9 || status: true
[INFO ] 2015-12-03 15:06:33,949 GossipSenderThread.class pool-1-thread-1 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176793949 || heartbeat: 10 || status: true
[INFO ] 2015-12-03 15:06:34,449 GossipSenderThread.class pool-1-thread-2 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176794449 || heartbeat: 11 || status: true
[INFO ] 2015-12-03 15:06:34,949 GossipSenderThread.class pool-1-thread-1 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176794949 || heartbeat: 12 || status: true
[INFO ] 2015-12-03 15:06:34,951 IntroducerRejoinThread.class pool-1-thread-2 Ping Introducer begins.
[INFO ] 2015-12-03 15:06:34,951 IntroducerRejoinThread.class pool-1-thread-2 Exiting from the method pingIntroducer.
[INFO ] 2015-12-03 15:06:35,449 GossipSenderThread.class pool-1-thread-1 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176795449 || heartbeat: 13 || status: true
[INFO ] 2015-12-03 15:06:35,949 GossipSenderThread.class pool-1-thread-2 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176795949 || heartbeat: 14 || status: true
[INFO ] 2015-12-03 15:06:36,450 GossipSenderThread.class pool-1-thread-1 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176796449 || heartbeat: 15 || status: true
[INFO ] 2015-12-03 15:06:36,949 GossipSenderThread.class pool-1-thread-3 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176796949 || heartbeat: 16 || status: true
[INFO ] 2015-12-03 15:06:37,449 GossipSenderThread.class pool-1-thread-2 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176797449 || heartbeat: 17 || status: true
[INFO ] 2015-12-03 15:06:37,949 GossipSenderThread.class pool-1-thread-1 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176797949 || heartbeat: 18 || status: true
[INFO ] 2015-12-03 15:06:38,449 GossipSenderThread.class pool-1-thread-2 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176798449 || heartbeat: 19 || status: true
[INFO ] 2015-12-03 15:06:38,949 GossipSenderThread.class pool-1-thread-1 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176798949 || heartbeat: 20 || status: true
[INFO ] 2015-12-03 15:06:39,449 GossipSenderThread.class pool-1-thread-2 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176799449 || heartbeat: 21 || status: true
[INFO ] 2015-12-03 15:06:39,949 GossipSenderThread.class pool-1-thread-1 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176799949 || heartbeat: 22 || status: true
[INFO ] 2015-12-03 15:06:39,951 IntroducerRejoinThread.class pool-1-thread-3 Ping Introducer begins.
[INFO ] 2015-12-03 15:06:39,951 IntroducerRejoinThread.class pool-1-thread-3 Exiting from the method pingIntroducer.
[INFO ] 2015-12-03 15:06:40,449 GossipSenderThread.class pool-1-thread-2 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176800449 || heartbeat: 23 || status: true
[INFO ] 2015-12-03 15:06:40,949 GossipSenderThread.class pool-1-thread-1 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176800949 || heartbeat: 24 || status: true
[INFO ] 2015-12-03 15:06:41,449 GossipSenderThread.class pool-1-thread-2 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176801449 || heartbeat: 25 || status: true
[INFO ] 2015-12-03 15:06:41,950 GossipSenderThread.class pool-1-thread-1 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176801949 || heartbeat: 26 || status: true
[INFO ] 2015-12-03 15:06:42,449 GossipSenderThread.class pool-1-thread-2 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176802449 || heartbeat: 27 || status: true
[INFO ] 2015-12-03 15:06:42,949 GossipSenderThread.class pool-1-thread-1 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176802949 || heartbeat: 28 || status: true
[INFO ] 2015-12-03 15:06:43,449 GossipSenderThread.class pool-1-thread-2 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176803449 || heartbeat: 29 || status: true
[INFO ] 2015-12-03 15:06:43,949 GossipSenderThread.class pool-1-thread-2 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176803949 || heartbeat: 30 || status: true
[INFO ] 2015-12-03 15:06:44,449 GossipSenderThread.class pool-1-thread-3 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176804449 || heartbeat: 31 || status: true
[INFO ] 2015-12-03 15:06:44,949 GossipSenderThread.class pool-1-thread-1 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176804949 || heartbeat: 32 || status: true
[INFO ] 2015-12-03 15:06:44,951 IntroducerRejoinThread.class pool-1-thread-3 Ping Introducer begins.
[INFO ] 2015-12-03 15:06:44,951 IntroducerRejoinThread.class pool-1-thread-3 Exiting from the method pingIntroducer.
[INFO ] 2015-12-03 15:06:45,449 GossipSenderThread.class pool-1-thread-1 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176805449 || heartbeat: 33 || status: true
[INFO ] 2015-12-03 15:06:45,949 GossipSenderThread.class pool-1-thread-3 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176805949 || heartbeat: 34 || status: true
[INFO ] 2015-12-03 15:06:46,449 GossipSenderThread.class pool-1-thread-1 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176806449 || heartbeat: 35 || status: true
[INFO ] 2015-12-03 15:06:46,949 GossipSenderThread.class pool-1-thread-3 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176806949 || heartbeat: 36 || status: true
[INFO ] 2015-12-03 15:06:47,449 GossipSenderThread.class pool-1-thread-1 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176807449 || heartbeat: 37 || status: true
[INFO ] 2015-12-03 15:06:47,949 GossipSenderThread.class pool-1-thread-3 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176807949 || heartbeat: 38 || status: true
[INFO ] 2015-12-03 15:06:48,449 GossipSenderThread.class pool-1-thread-1 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176808449 || heartbeat: 39 || status: true
[INFO ] 2015-12-03 15:06:48,949 GossipSenderThread.class pool-1-thread-3 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176808949 || heartbeat: 40 || status: true
[INFO ] 2015-12-03 15:06:49,449 GossipSenderThread.class pool-1-thread-2 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176809449 || heartbeat: 41 || status: true
[INFO ] 2015-12-03 15:06:49,949 GossipSenderThread.class pool-1-thread-1 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176809949 || heartbeat: 42 || status: true
[INFO ] 2015-12-03 15:06:49,951 IntroducerRejoinThread.class pool-1-thread-2 Ping Introducer begins.
[INFO ] 2015-12-03 15:06:49,951 IntroducerRejoinThread.class pool-1-thread-2 Exiting from the method pingIntroducer.
[INFO ] 2015-12-03 15:06:50,449 GossipSenderThread.class pool-1-thread-2 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176810449 || heartbeat: 43 || status: true
[INFO ] 2015-12-03 15:06:50,949 GossipSenderThread.class pool-1-thread-2 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176810949 || heartbeat: 44 || status: true
[INFO ] 2015-12-03 15:06:51,449 GossipSenderThread.class pool-1-thread-1 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176811449 || heartbeat: 45 || status: true
[INFO ] 2015-12-03 15:06:51,949 GossipSenderThread.class pool-1-thread-2 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176811949 || heartbeat: 46 || status: true
[INFO ] 2015-12-03 15:06:52,449 GossipSenderThread.class pool-1-thread-1 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176812449 || heartbeat: 47 || status: true
[INFO ] 2015-12-03 15:06:52,949 GossipSenderThread.class pool-1-thread-2 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176812949 || heartbeat: 48 || status: true
[INFO ] 2015-12-03 15:06:53,449 GossipSenderThread.class pool-1-thread-1 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176813449 || heartbeat: 49 || status: true
[INFO ] 2015-12-03 15:06:53,949 GossipSenderThread.class pool-1-thread-2 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176813949 || heartbeat: 50 || status: true
[INFO ] 2015-12-03 15:06:54,449 GossipSenderThread.class pool-1-thread-1 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176814449 || heartbeat: 51 || status: true
[INFO ] 2015-12-03 15:06:54,949 GossipSenderThread.class pool-1-thread-2 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176814949 || heartbeat: 52 || status: true
[INFO ] 2015-12-03 15:06:54,951 IntroducerRejoinThread.class pool-1-thread-1 Ping Introducer begins.
[INFO ] 2015-12-03 15:06:54,951 IntroducerRejoinThread.class pool-1-thread-1 Exiting from the method pingIntroducer.
[INFO ] 2015-12-03 15:06:55,449 GossipSenderThread.class pool-1-thread-2 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176815449 || heartbeat: 53 || status: true
[INFO ] 2015-12-03 15:06:55,949 GossipSenderThread.class pool-1-thread-3 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176815949 || heartbeat: 54 || status: true
[INFO ] 2015-12-03 15:06:56,449 GossipSenderThread.class pool-1-thread-1 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176816449 || heartbeat: 55 || status: true
[INFO ] 2015-12-03 15:06:56,949 GossipSenderThread.class pool-1-thread-3 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176816949 || heartbeat: 56 || status: true
[INFO ] 2015-12-03 15:06:57,449 GossipSenderThread.class pool-1-thread-1 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176817449 || heartbeat: 57 || status: true
[INFO ] 2015-12-03 15:06:57,949 GossipSenderThread.class pool-1-thread-3 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176817949 || heartbeat: 58 || status: true
[INFO ] 2015-12-03 15:06:58,449 GossipSenderThread.class pool-1-thread-1 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176818449 || heartbeat: 59 || status: true
[INFO ] 2015-12-03 15:06:58,949 GossipSenderThread.class pool-1-thread-3 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176818949 || heartbeat: 60 || status: true
[INFO ] 2015-12-03 15:06:59,449 GossipSenderThread.class pool-1-thread-1 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176819449 || heartbeat: 61 || status: true
[INFO ] 2015-12-03 15:06:59,949 GossipSenderThread.class pool-1-thread-3 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176819949 || heartbeat: 62 || status: true
[INFO ] 2015-12-03 15:06:59,951 IntroducerRejoinThread.class pool-1-thread-1 Ping Introducer begins.
[INFO ] 2015-12-03 15:06:59,951 IntroducerRejoinThread.class pool-1-thread-1 Exiting from the method pingIntroducer.
[INFO ] 2015-12-03 15:07:00,449 GossipSenderThread.class pool-1-thread-3 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176820449 || heartbeat: 63 || status: true
[INFO ] 2015-12-03 15:07:00,949 GossipSenderThread.class pool-1-thread-1 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176820949 || heartbeat: 64 || status: true
[INFO ] 2015-12-03 15:07:01,449 GossipSenderThread.class pool-1-thread-2 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176821449 || heartbeat: 65 || status: true
[INFO ] 2015-12-03 15:07:01,949 GossipSenderThread.class pool-1-thread-3 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176821949 || heartbeat: 66 || status: true
[INFO ] 2015-12-03 15:07:02,449 GossipSenderThread.class pool-1-thread-2 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176822449 || heartbeat: 67 || status: true
[INFO ] 2015-12-03 15:07:02,949 GossipSenderThread.class pool-1-thread-3 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176822949 || heartbeat: 68 || status: true
[INFO ] 2015-12-03 15:07:03,449 GossipSenderThread.class pool-1-thread-2 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176823449 || heartbeat: 69 || status: true
[INFO ] 2015-12-03 15:07:03,949 GossipSenderThread.class pool-1-thread-3 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176823949 || heartbeat: 70 || status: true
[INFO ] 2015-12-03 15:07:04,449 GossipSenderThread.class pool-1-thread-2 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176824449 || heartbeat: 71 || status: true
[INFO ] 2015-12-03 15:07:04,949 GossipSenderThread.class pool-1-thread-3 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176824949 || heartbeat: 72 || status: true
[INFO ] 2015-12-03 15:07:04,951 IntroducerRejoinThread.class pool-1-thread-2 Ping Introducer begins.
[INFO ] 2015-12-03 15:07:04,951 IntroducerRejoinThread.class pool-1-thread-2 Exiting from the method pingIntroducer.
[INFO ] 2015-12-03 15:07:05,449 GossipSenderThread.class pool-1-thread-3 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176825449 || heartbeat: 73 || status: true
[INFO ] 2015-12-03 15:07:05,949 GossipSenderThread.class pool-1-thread-2 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176825949 || heartbeat: 74 || status: true
[INFO ] 2015-12-03 15:07:06,449 GossipSenderThread.class pool-1-thread-3 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176826449 || heartbeat: 75 || status: true
[INFO ] 2015-12-03 15:07:06,949 GossipSenderThread.class pool-1-thread-2 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176826949 || heartbeat: 76 || status: true
[INFO ] 2015-12-03 15:07:07,449 GossipSenderThread.class pool-1-thread-3 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176827449 || heartbeat: 77 || status: true
[INFO ] 2015-12-03 15:07:07,949 GossipSenderThread.class pool-1-thread-2 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176827949 || heartbeat: 78 || status: true
[INFO ] 2015-12-03 15:07:08,449 GossipSenderThread.class pool-1-thread-3 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176828449 || heartbeat: 79 || status: true
[INFO ] 2015-12-03 15:07:08,949 GossipSenderThread.class pool-1-thread-2 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176828949 || heartbeat: 80 || status: true
[INFO ] 2015-12-03 15:07:09,449 GossipSenderThread.class pool-1-thread-3 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176829449 || heartbeat: 81 || status: true
[INFO ] 2015-12-03 15:07:09,949 GossipSenderThread.class pool-1-thread-2 packet info: id 130.126.28.9:1449176789923 || time stamp: 1449176829949 || heartbeat: 82 || status: true
[INFO ] 2015-12-03 15:07:09,951 IntroducerRejoinThread.class pool-1-thread-3 Ping Introducer begins.
[INFO ] 2015-12-03 15:07:09,951 IntroducerRejoinThread.class pool-1-thread-3 Exiting from the method pingIntroducer.
